"Date","LAUCN120130000000004"
1990-01-01,354
1990-02-01,308
1990-03-01,273
1990-04-01,240
1990-05-01,240
1990-06-01,296
1990-07-01,331
1990-08-01,333
1990-09-01,381
1990-10-01,396
1990-11-01,453
1990-12-01,442
1991-01-01,527
1991-02-01,451
1991-03-01,422
1991-04-01,394
1991-05-01,315
1991-06-01,394
1991-07-01,384
1991-08-01,394
1991-09-01,438
1991-10-01,392
1991-11-01,362
1991-12-01,445
1992-01-01,549
1992-02-01,541
1992-03-01,484
1992-04-01,501
1992-05-01,408
1992-06-01,385
1992-07-01,376
1992-08-01,365
1992-09-01,360
1992-10-01,310
1992-11-01,343
1992-12-01,328
1993-01-01,364
1993-02-01,360
1993-03-01,324
1993-04-01,311
1993-05-01,332
1993-06-01,334
1993-07-01,324
1993-08-01,291
1993-09-01,260
1993-10-01,231
1993-11-01,269
1993-12-01,289
1994-01-01,316
1994-02-01,308
1994-03-01,304
1994-04-01,266
1994-05-01,286
1994-06-01,338
1994-07-01,281
1994-08-01,262
1994-09-01,217
1994-10-01,200
1994-11-01,230
1994-12-01,211
1995-01-01,269
1995-02-01,224
1995-03-01,196
1995-04-01,225
1995-05-01,210
1995-06-01,233
1995-07-01,270
1995-08-01,191
1995-09-01,231
1995-10-01,200
1995-11-01,213
1995-12-01,186
1996-01-01,223
1996-02-01,232
1996-03-01,253
1996-04-01,234
1996-05-01,253
1996-06-01,252
1996-07-01,249
1996-08-01,197
1996-09-01,211
1996-10-01,227
1996-11-01,302
1996-12-01,302
1997-01-01,361
1997-02-01,291
1997-03-01,278
1997-04-01,297
1997-05-01,336
1997-06-01,370
1997-07-01,324
1997-08-01,308
1997-09-01,271
1997-10-01,261
1997-11-01,294
1997-12-01,318
1998-01-01,345
1998-02-01,320
1998-03-01,345
1998-04-01,298
1998-05-01,290
1998-06-01,302
1998-07-01,255
1998-08-01,286
1998-09-01,354
1998-10-01,354
1998-11-01,324
1998-12-01,303
1999-01-01,357
1999-02-01,330
1999-03-01,384
1999-04-01,402
1999-05-01,369
1999-06-01,392
1999-07-01,385
1999-08-01,368
1999-09-01,348
1999-10-01,301
1999-11-01,308
1999-12-01,273
2000-01-01,258
2000-02-01,240
2000-03-01,232
2000-04-01,224
2000-05-01,240
2000-06-01,258
2000-07-01,263
2000-08-01,258
2000-09-01,249
2000-10-01,236
2000-11-01,261
2000-12-01,249
2001-01-01,285
2001-02-01,259
2001-03-01,251
2001-04-01,246
2001-05-01,246
2001-06-01,267
2001-07-01,253
2001-08-01,258
2001-09-01,257
2001-10-01,266
2001-11-01,278
2001-12-01,285
2002-01-01,265
2002-02-01,253
2002-03-01,240
2002-04-01,237
2002-05-01,232
2002-06-01,276
2002-07-01,259
2002-08-01,255
2002-09-01,244
2002-10-01,237
2002-11-01,253
2002-12-01,246
2003-01-01,264
2003-02-01,233
2003-03-01,222
2003-04-01,223
2003-05-01,210
2003-06-01,252
2003-07-01,234
2003-08-01,232
2003-09-01,220
2003-10-01,213
2003-11-01,211
2003-12-01,194
2004-01-01,228
2004-02-01,209
2004-03-01,207
2004-04-01,197
2004-05-01,211
2004-06-01,236
2004-07-01,221
2004-08-01,223
